dataset_type,value
original,297381
original,5083159
original,4096872
original,2947573
original,1739087
original,8752777
original,3171796
original,9565166
original,8664639
original,3584140
original,9287667
original,727793
original,8695030
original,1483880
original,9583525
original,2380851
original,1725924
original,90517
original,7046774
original,6378357
original,6743603
original,2846720
original,3617106
original,7155385
original,7327421
original,2609501
original,9181809
original,6069953
original,8157812
original,3334939
original,3603725
original,9563010
original,8579343
original,8735576
original,7827832
original,1080488
original,3834642
original,7068307
original,8597780
original,1772691
original,2112347
original,2759770
original,6756907
original,8816365
original,2321521
original,8185432
original,5156340
original,9058474
original,8142423
original,3297426
original,165465
original,1541567
original,7532200
original,6047042
original,6693978
original,1310733
original,5006483
original,291199
original,9524611
original,1282104
original,6031873
original,8628568
original,9733998
original,1584214
original,4169452
original,7652186
original,1670858
original,4630477
original,6963408
original,9746293
original,8980254
original,5169955
original,5897918
original,2506998
original,2681361
original,2228843
original,9858011
original,2333209
original,4268388
original,3574090
original,5557527
original,4485620
original,8660702
original,4989127
original,8548690
original,3589539
original,9294502
original,9648863
original,7971092
original,5715734
original,1589301
original,1638563
original,8231566
original,4843595
original,5607845
original,7041600
original,7021797
original,9905457
original,6329583
original,7389014
original,9934356
original,7357496
original,2462748
original,3946929
original,1411289
original,2904609
original,387058
original,9671221
original,7901687
original,588163
original,3827038
original,6658015
original,6844956
original,6296971
original,4253454
original,5433422
original,948706
original,2892194
original,6568170
original,5657012
original,5379981
original,1769318
original,8935569
original,4606117
original,2933333
original,9207350
original,4566850
original,4304845
original,7077803
original,3347864
original,9265597
original,2192478
original,5176246
original,3635851
original,5244166
original,3833264
original,5556877
original,8042162
original,9596557
original,6665046
original,7181644
original,1328235
original,5310784
original,3411929
original,250610
original,4471007
original,8832111
original,7873990
original,364831
original,7354525
original,2228409
original,1427484
original,4900247
original,4043648
original,3359466
original,6485018
original,7671546
original,8397332
original,171099
original,7293855
original,2644139
original,6841441
original,7398520
original,52925
original,5311279
original,870785
original,2782084
original,3196803
original,1639884
original,8669061
original,1746775
original,263475
original,2287828
original,4210199
original,1431741
original,4185077
original,7008439
original,772188
original,4102859
original,3470611
original,4019982
original,7891188
original,9211518
original,3909379
original,5551412
original,5956987
original,9705521
original,1678570
original,3670334
original,6526044
original,5187913
original,9171552
original,2143707
original,6074310
original,1457150
original,5408227
original,2399153
original,3618216
original,9392993
original,3653573
original,8863898
original,8577565
original,2781343
original,5643474
original,2410052
original,4990612
original,2312680
original,3745023
original,1847351
original,2673491
original,7263390
original,9798500
original,1111994
original,9178053
original,4418654
original,197290
original,3844311
original,460213
original,4767889
original,4376502
original,595451
original,8214651
original,9690812
original,6017167
original,3021629
original,9472724
original,5533243
original,3099472
original,7936831
original,6597214
original,7987182
original,829511
original,6156909
original,2204953
original,7707062
original,3763823
original,2515102
original,2185085
original,8368752
original,8478212
original,4545425
original,5910865
original,6602367
original,46163
original,4037744
original,1546866
original,3810483
original,2198816
original,4474303
original,1245126
original,3036391
original,7587140
original,683359
original,6769608
original,4048102
original,1050584
original,8243463
original,6971841
original,9216548
original,2694884
original,7812407
original,1747008
original,37487
original,2783811
original,984047
original,3141767
original,7466297
original,1557490
original,3022320
original,4749161
original,4016880
original,4055349
original,4316719
original,4273589
original,7595620
original,791489
original,3247184
original,5660318
original,1215546
original,9321981
original,9974097
original,9040160
original,9145652
original,8660089
original,8857946
original,1229524
original,2975172
original,2869706
original,3411169
original,1082234
original,4392312
original,4683324
original,5250799
original,7234562
original,1806341
original,9641363
original,4290307
original,3495750
original,1190845
original,2800080
original,5597985
original,3924485
original,719846
original,8428481
original,3338129
original,4413929
original,1829402
original,2127336
original,8511649
original,4588120
original,4961526
original,501271
original,8938136
original,1227595
original,5683442
original,6909637
original,2512925
original,1184224
original,8138446
original,7262428
original,8707637
original,9632114
original,88183
original,6846232
original,956284
original,8888068
original,2447873
original,4480079
original,1216702
original,3323515
original,1107637
original,5957243
original,7490576
original,4909952
original,2552965
original,7718025
original,4681751
original,884903
original,7813889
original,5322003
original,6105040
original,7807264
original,1000461
original,1373663
original,4155829
original,6625334
original,863524
original,6367315
original,266117
original,5285024
original,9384831
original,2520539
original,2094819
original,9252435
original,2457799
original,802770
original,3689813
original,5652658
original,1991105
original,5965500
original,9065187
original,1459043
original,3128491
original,5997521
original,9942411
original,5341178
original,931026
original,8169496
original,5188059
original,2396361
original,7872358
original,6153679
original,192948
original,1199482
original,8968358
original,8098781
original,2009522
original,8045503
original,6486616
original,9102718
original,7262716
original,6332979
original,7586516
original,7838773
original,2017860
original,3948417
original,9562617
original,9946335
original,3062340
original,7129434
original,1889118
original,5118243
original,4844852
original,7123197
original,7435451
original,6057309
original,7109025
original,6289609
original,8255527
original,7152330
original,8097685
original,2192432
original,2815866
original,9362288
original,1158077
original,2598203
original,6366927
original,8248807
original,630006
original,5039540
original,8221020
original,5108230
original,254338
original,1033633
original,1991456
original,5472862
original,1117221
original,7422317
original,6562776
original,9740092
original,7840234
original,9255104
original,784464
original,3012038
original,8156493
original,1904188
original,3346560
original,9403397
original,8155110
original,5799369
original,6225940
original,4120603
original,7940545
original,1512346
original,7056875
original,5550731
original,3573165
original,5368042
original,9841063
original,4323932
original,2905224
original,4610365
original,7170412
original,3912444
original,119523
original,4649359
original,5931943
original,7086314
original,4571170
original,2236754
original,2731963
original,4069210
original,5856895
original,9122211
original,8136996
original,8827086
original,4727908
original,679211
original,3417663
original,3735790
original,8873083
original,2241029
original,1587936
original,9916564
original,75931
original,413268
original,1839639
original,3929278
original,7990805
original,7442797
original,2575221
original,1636648
original,819664
original,2337614
original,166760
original,4244266
original,5249509
original,7413166
original,3622726
original,3763407
original,6800245
original,9196962
original,9385419
original,9128454
original,9988032
original,365707
original,9684635
original,5263417
original,8416951
original,3555069
original,7013009
original,9895360
original,9594342
original,7502288
original,3138604
original,9885885
original,1161509
original,2687747
original,621554
original,8177812
original,7665914
original,1751474
original,6461653
original,7768098
original,3678979
original,5761250
original,4964255
original,8427739
original,9301557
original,2822930
original,7057743
original,7868013
original,8607276
original,8482070
original,590596
original,6685395
original,9585858
original,7238262
original,144426
original,6530305
original,9693871
original,8753593
original,1881383
original,5865402
original,6432451
original,1561534
original,3847843
original,2471309
original,2305148
original,6649328
original,9297259
original,2202770
original,8908235
original,319658
original,9871048
original,4881755
original,2901342
original,8767036
original,6743011
original,8624268
original,8944809
original,470240
original,3506921
original,8354012
original,9429734
original,5503815
original,1420536
original,6120917
original,6867619
original,1162838
original,9332688
original,3270536
original,790672
original,3257081
original,380354
original,6449472
original,8619155
original,3762881
original,6477949
original,207759
original,8116109
original,4810368
original,1772194
original,3468416
original,7368516
original,253002
original,4605413
original,1613567
original,3573975
original,9607910
original,4761695
original,8993974
original,2771855
original,7337582
original,1363390
original,4462663
original,8144863
original,8823701
original,3679159
original,6617139
original,1859055
original,9117850
original,8839468
original,4422681
original,5291234
original,7587229
original,930637
original,9964516
original,2455804
original,7570859
original,3546031
original,9949797
original,9078024
original,8277167
original,9651551
original,2903941
original,7016946
original,5290840
original,8389607
original,268482
original,5457914
original,2655252
original,8676885
original,5575820
original,1149016
original,9898863
original,7210794
original,5796847
original,2243145
original,3591915
original,7877796
original,7412952
original,4633963
original,5062434
original,5929490
original,9310491
original,9611259
original,580969
original,9362799
original,1499576
original,9233852
original,9242538
original,2182520
original,2002415
original,9821833
original,733023
original,4099010
original,7343895
original,8369579
original,5423848
original,5372530
original,9765420
original,7814118
original,7148149
original,2672948
original,4706072
original,1298533
original,1850827
original,3264713
original,3022110
original,9981699
original,1061735
original,705183
original,1062879
original,6628466
original,8970447
original,262304
original,8301857
original,6635314
original,9490893
original,3655214
original,5679041
original,3882844
original,6544554
original,2533993
original,9048673
original,8341200
original,5232770
original,9322205
original,9544643
original,4255966
original,5611445
original,3969860
original,6358141
original,3803647
original,8923265
original,191171
original,3441707
original,2508581
original,9539771
original,5407642
original,1947517
original,4320165
original,2005945
original,2688573
original,120397
original,8980753
original,2079644
original,2947095
original,1928595
original,9206517
original,3460579
original,4670997
original,3332256
original,590893
original,9011697
original,9633896
original,9490089
original,7491523
original,365652
original,7711820
original,4253225
original,9226764
original,2251573
original,2259851
original,6734807
original,3774754
original,4954450
original,6848008
original,6787605
original,30627
original,2694516
original,1932968
original,2448606
original,1766198
original,8500170
original,3229262
original,2786786
original,3575187
original,9073898
original,2821305
original,7616292
original,6847251
original,901495
original,6409618
original,8000145
original,2428995
original,812988
original,795823
original,3875432
original,2959265
original,5907249
original,4303829
original,9573642
original,3125639
original,8290494
original,8821946
original,4361616
original,8033433
original,5106976
original,2656793
original,4139285
original,2242398
original,533244
original,6616574
original,7897569
original,277182
original,6568080
original,2626088
original,2506827
original,6700838
original,2388640
original,8717748
original,8203440
original,7333723
original,48071
original,6171043
original,626086
original,3666030
original,5480744
original,4033236
original,9613061
original,4817213
original,9355535
original,5552335
original,4408663
original,1252205
original,6334866
original,920815
original,9381498
original,1799844
original,2324031
original,5513824
original,9339972
original,8080169
original,5995371
original,6691276
original,8857009
original,5465428
original,1706074
original,8462624
original,6887395
original,9738795
original,1160897
original,182854
original,6435363
original,6568881
original,2468610
original,722417
original,3393142
original,6330272
original,6155820
original,5280792
original,3609252
original,6846754
original,5451538
original,8520416
original,5742737
original,6353694
original,9699238
original,6904642
original,5893525
original,5618611
original,7487348
original,8472809
original,7378833
original,1643019
original,850669
original,3533752
original,8104208
original,7401395
original,7918411
original,141638
original,6193665
original,581658
original,950936
original,8564624
original,22208
original,8820830
original,7624871
original,8308228
original,6631451
original,1581363
original,5811597
original,4812933
original,1092369
original,4992292
original,8127167
original,2562542
original,5931554
original,6961789
original,1754586
original,8359511
original,7534601
original,8878928
original,8971827
original,2284268
original,8453439
original,1600638
original,4305881
original,7404989
original,2693385
original,5484568
original,1402040
original,2612288
original,919031
original,3806338
original,2716975
original,2079174
original,4089714
original,8579643
original,1625583
original,5986128
original,7470932
original,6257324
original,5364225
original,7611123
original,7675655
original,2221476
original,8163873
original,7739028
original,8206294
original,5871112
original,9443367
original,999914
original,3035029
original,3853708
original,6472728
original,5718475
original,5622316
original,994478
original,8967509
original,6918716
original,787725
original,8202951
original,9513303
original,390978
original,8908363
original,3760597
original,5297039
original,5002054
original,6839057
original,474134
original,8243429
original,8427649
original,4221554
original,2367653
original,3189417
original,7842366
original,5035280
original,9636207
original,7798737
original,6183610
original,9839218
original,2623745
original,8183650
original,5221710
original,9656526
original,2720875
original,8834931
original,1148524
original,2964705
original,9924785
original,8967310
original,2559121
original,3773516
original,4076111
original,3545747
original,6777625
original,1970296
original,8765776
original,7321361
original,7390443
original,7136290
original,3464203
original,1330552
original,5553902
original,2197872
original,8676480
original,1577240
original,2339064
original,9214972
original,5326606
original,5804388
original,5308902
original,4523692
original,357751
original,1586220
original,4634034
original,561062
original,7754259
original,8116980
original,2134222
original,9829030
original,9561954
original,9883932
original,943891
original,2900905
original,2352974
original,3479647
original,4949999
original,8151922
original,9279243
original,4984372
original,4663805
original,8982295
original,7184444
original,169088
original,1468504
original,245829
original,6361772
original,7166344
original,7121519
original,5062016
original,1873047
original,9201211
original,3392742
original,412113
original,3531773
original,709542
original,9998609
original,8375400
original,7951707
original,324915
original,8199425
original,8181092
original,9781480
original,984227
original,3544367
original,2169687
original,8962896
original,2483805
original,7894087
original,8855465
original,6610889
original,5039951
original,1124605
original,9470643
original,4439228
original,6738721
original,2811017
original,1574567
original,2403635
original,8965480
original,4653714
original,6026457
original,2520590
original,6632670
original,5606765
original,7654076
original,5398929
original,6814428
original,2956634
original,4954495
original,2232092
original,4824405
original,6627670
original,1640186
original,4180823
original,6557348
original,4687162
original,7461503
original,7247034
original,2723540
original,5404074
original,5980851
original,9047884
original,4513975
original,9173465
original,6284467
original,9065771
original,446799
original,4009140
original,1267128
original,5038052
original,5062093
original,5403539
original,9228202
original,4620910
original,6221062
original,5162793
original,9529405
original,7364846
original,2092801
original,7804629
original,6052397
original,940787
original,1123877
original,4551262
original,5032320
original,1860748
original,864827
original,2270143
original,3429827
original,9501750
original,2263326
original,1404918
original,8269012
original,2408021
original,4389764
original,8471414
original,3678388
original,2837599
original,1047992
original,6155266
original,5359080
original,1174732
original,6973834
original,6070001
original,2906806
original,9864357
original,6655880
original,109969
original,7894793
original,2428910
original,6378739
original,9267949
original,5784786
original,9315956
original,7814016
original,2757560
original,5894214
original,3021942
original,4329078
original,1898622
original,6924547
original,2257123
original,2439612
original,2743893
original,5649622
original,5477764
original,751548
original,3619055
original,6852987
original,3303840
original,499876
original,2771793
original,9604291
original,8261870
original,5261381
original,9144557
original,5706638
original,7666927
original,2858399
original,732474
original,7520453
original,8944632
original,3230981
original,2698059
original,7307457
original,368088
original,4538499
original,7286456
original,9528764
original,166258
original,2479543
original,8427364
original,3662053
original,2743437
original,5043718
original,4578233
original,7745084
original,1040235
original,765255
original,4815771
original,736475
original,153259
original,7142370
original,1308699
original,367994
original,6235802
original,7990520
original,3433715
original,3825641
original,2525397
original,3089491
original,4483886
original,5348147
original,2484520
original,3421745
original,2327084
original,961811
original,3950199
original,8509127
original,9102487
original,1409699
original,439428
original,8451062
original,235411
original,3260776
original,8243623
original,8774241
original,587622
original,9058427
original,7100593
original,9953609
original,2120642
original,1373936
original,1132351
original,6455788
original,8084333
original,3523940
original,5067511
original,5074112
original,739912
original,8686850
original,8355642
original,7156765
original,36061
original,8310556
original,8784589
original,2845129
original,5515799
original,5367558
original,5484976
original,3185197
original,5148647
original,5878575
original,8642661
original,5825176
original,7293994
original,4693409
original,8538432
original,6207131
original,9809860
original,3239969
original,7717308
original,7538494
original,9880268
original,8819979
original,4873749
original,2335688
original,2658309
original,2689571
original,3040996
original,4131386
original,8654303
original,157763
original,7757619
original,9409475
original,369487
original,5817194
original,5917618
original,9956337
original,4077913
original,8361824
original,3206388
original,6793032
original,8005322
original,3379124
original,1663909
original,5114483
original,3358687
original,9479515
original,8773079
original,2668471
original,8956533
original,8425780
original,7479873
original,5929467
original,1740975
original,4799041
original,5066063
original,3815206
original,9677950
original,8518706
original,140438
original,5866656
original,8288443
original,3302580
original,762701
original,275925
original,6267306
original,2561839
original,1551441
original,402835
original,6447581
original,6489120
original,2208493
original,3640162
original,2851329
original,5045885
original,746911
original,9384239
original,3378015
original,1592516
original,4031741
original,1033058
original,551749
original,5892101
original,4747405
original,2618492
original,4996418
original,9532582
original,6558743
original,4139217
original,6972617
original,5842329
original,9100060
original,6736637
original,5686382
original,466505
original,2545739
original,7747795
original,6195128
original,5586549
original,763112
original,7203002
original,6911250
original,1641413
original,1938295
original,6160022
original,8728786
original,2054494
original,7165728
original,7326017
original,8569038
original,844889
original,9255569
original,9048128
original,7756191
original,1754110
original,8599427
original,9100885
original,4060451
original,6687196
original,4636643
original,5171872
original,8120558
original,2134308
original,3797692
original,4101845
original,8544580
original,892772
original,1677733
original,6874766
original,402927
original,8325914
original,6122095
original,6792448
original,2232700
original,7911196
original,250526
original,9475365
original,6994439
original,1352286
original,6863524
original,4239802
original,3635918
original,9695413
original,2525791
original,7771417
original,3191727
original,1457264
original,1519126
original,691105
original,2196256
original,6539728
original,4686816
original,7206273
original,1620475
original,4791612
original,418716
original,7028457
original,7407593
original,6276846
original,160618
original,4679782
original,7410345
original,9448402
original,4057153
original,3950726
original,3472508
original,8671288
original,9757461
original,5952394
original,7329696
original,4620981
original,8824467
original,3366660
original,6762307
original,6380557
original,5852034
original,4698577
original,6865919
original,8684291
original,8541567
original,5839167
original,7655642
original,3100379
original,9799247
original,1021214
original,1744478
original,3082700
original,3932308
original,7128941
original,9874664
original,2887841
original,6354467
original,7083465
original,4455141
original,3866040
original,359499
original,9642363
original,1669909
original,2643643
original,9348885
original,1917628
original,3187837
original,23279
original,7741121
original,9606343
original,6799940
original,3420098
original,7001866
original,9009117
original,2466203
original,5809924
original,8427019
original,6331481
original,7263196
original,5793564
original,4377890
original,4748551
original,2606351
original,9111695
original,194615
original,9018444
original,1223031
original,3514244
original,7408613
original,6819009
original,4380230
original,9812473
original,8444011
original,6490432
original,892254
original,7423902
original,3608507
original,1008202
original,6579848
original,1505501
original,4551371
original,5323189
original,6420927
original,9096453
original,8442156
original,7869388
original,4999716
original,1348578
original,6416217
original,8297705
original,7449800
original,1572240
original,7131106
original,8982424
original,8104497
original,4043259
original,9184122
original,8478574
original,5337970
original,3284178
original,5998224
original,6728892
original,3941688
original,2863557
original,4325624
original,7087776
original,7193234
original,1692322
original,4391600
original,9152741
original,8126687
original,7636703
original,4036148
original,6505147
original,5096009
original,675115
original,6096299
original,117193
original,9811499
original,2013234
original,7468540
original,279650
original,3899733
original,5579734
original,2780884
original,7421580
original,9691592
original,398639
original,6666110
original,4990577
original,2349806
original,3393198
original,219161
original,4191281
original,7943086
original,6504363
original,9312896
original,1581200
original,7706790
original,1950667
original,7349800
original,8789006
original,9744437
original,6743263
original,3714762
original,2162897
original,610545
original,8460670
original,3823830
original,5731398
original,2939993
original,6114752
original,8424825
original,595951
original,7715478
original,8308383
original,5733305
original,7718373
original,4269990
original,3905617
original,4561696
original,7497816
original,8386929
original,8477233
original,6803634
original,4176603
original,6194380
original,8349202
original,4336130
original,3281011
original,2461018
original,5485053
original,617579
original,2772779
original,2414643
original,8029167
original,41171
original,6952044
original,860065
original,1685455
original,8785894
original,7868213
original,2999665
original,9956059
original,3779088
original,6366447
original,2570963
original,6693876
original,2127643
original,344859
original,3001615
original,6443936
original,8237140
original,5488110
original,4295980
original,8704004
original,7655919
original,7325194
original,4560725
original,3909334
original,130521
original,4202674
original,8787433
original,7403323
original,1662017
original,3552952
original,394626
original,6466087
original,4235599
original,5827147
original,5717822
original,6148853
original,3365170
original,8174851
original,635600
original,8306898
original,3720622
original,8852390
original,7618131
original,282672
original,328120
original,7231464
original,1630758
original,7791043
original,4418704
original,2499214
original,6435062
original,9640296
original,6423195
original,8296463
original,6273951
original,7055312
original,6639896
original,2668589
original,2776947
original,3546513
original,2824324
original,286207
original,9422694
original,1284319
original,6322812
original,8068336
original,6545524
original,3292708
original,6013364
original,4520246
original,7064791
original,2857972
original,823512
original,5321274
original,1091661
original,7785590
original,4152749
original,1830755
original,2762366
original,6892750
original,7335583
original,5089876
original,5464732
original,9272194
original,7902971
original,5547924
original,281679
original,4575275
original,4266899
original,4186564
original,5383151
original,6763225
original,6614223
original,3662017
original,9755577
original,2734796
original,6020484
original,3720317
original,1259867
original,3447879
original,123611
original,8737069
original,2215495
original,1145180
original,6901880
original,5604113
original,9910259
original,2610475
original,1093839
original,4200921
original,6554958
original,227579
original,8956475
original,4267582
original,6640113
original,3700503
original,1241792
original,5147520
original,552827
original,5676544
original,3924756
original,3786957
original,7278235
original,2981521
original,2177018
original,6576179
original,5896513
original,8645234
original,6563041
original,1287767
original,1391677
original,1062657
original,5775045
original,2650422
original,9562702
original,4844984
original,9396217
original,761587
original,5701716
original,2217498
original,8347413
original,5509890
original,9964586
original,6086341
original,6426200
original,2519547
original,1599014
original,9769875
original,9755810
original,1454100
original,8680457
original,9108482
original,3435699
original,7733544
original,8518008
original,3669768
original,9657773
original,5649019
original,6958192
original,1923448
original,5664814
original,2440859
original,2368795
original,9359595
original,8659805
original,5028593
original,2866424
original,5044935
original,9819192
original,415862
original,6013498
original,3384243
original,7905059
original,5592396
original,3125305
original,1479155
original,5078759
original,1438977
original,9261537
original,4920788
original,7979333
original,4021310
original,8836923
original,6877414
original,339801
original,2706595
original,5582033
original,5701053
original,7753705
original,926250
original,6056358
original,4566148
original,7748313
original,2118321
original,840463
original,6370886
original,1785737
original,1868850
original,6050463
original,8584188
original,3206276
original,9276662
original,4131701
original,1740498
original,1460619
original,5589456
original,5422387
original,6738478
original,1881585
original,7948136
original,4062204
original,8337369
original,3873310
original,5728954
original,9575658
original,7632709
original,4982091
original,8947162
original,2030160
original,9669449
original,2679812
original,5112323
original,5689830
original,9214606
original,8082864
original,7074103
original,2096628
original,4226831
original,7765246
original,7228115
original,5543191
original,9767906
original,6831414
original,1573557
original,7780301
original,9679597
original,2907963
original,8249502
original,6896076
original,2907135
original,2331016
original,9146017
original,6985419
original,8114919
original,8713408
original,7304403
original,6654853
original,4781554
original,5677186
original,2446612
original,4075797
original,4511810
original,7845252
original,9386866
original,2735162
original,5382536
original,456879
original,3648613
original,5520707
original,7383473
original,3418607
original,9414167
original,4631533
original,363645
original,5144566
original,4662663
original,7467594
original,4382152
original,1193511
original,1639248
original,4095692
original,9934188
original,7791409
original,371662
original,9588150
original,282061
original,6510003
original,4946630
original,8111648
original,7205247
original,5697377
original,3422399
original,3179604
original,1391931
original,388369
original,7826617
original,5833775
original,1997481
original,7392401
original,9956906
original,4550058
original,2810202
original,8732140
original,5573915
original,9240072
original,6717816
original,5197179
original,4745637
original,6054819
original,9114344
original,3156186
original,9867320
original,6050478
original,4755569
original,4527833
original,7138549
original,9346115
original,8075321
original,830778
original,4221838
original,3001053
original,9337549
original,6532679
original,5957083
original,1605633
original,6905678
original,3161788
original,9032743
original,5562026
original,455727
original,834247
original,5469891
original,3610635
original,5317065
original,6766153
original,7610908
original,1197852
original,641362
original,8424818
original,1769066
original,7663500
original,7142900
original,2203576
original,8969313
original,3945517
original,877626
original,9107695
original,1991042
original,7389366
original,5368123
original,587860
original,2465361
original,1166123
original,4425502
original,723888
original,8458541
original,5534645
original,8706663
original,6882368
original,698739
original,6534737
original,9520457
original,2177185
original,5965203
original,3095262
original,3553920
original,6968123
original,4382001
original,9855623
original,7081757
original,2725984
original,2210281
original,3066133
original,1606624
original,4630850
original,2676744
original,3769646
original,1881895
original,7892259
original,7632225
original,9597953
original,692140
original,2305874
original,753147
original,5597247
original,6112886
original,6264225
original,4413118
original,677787
original,3069653
original,4714587
original,2543109
original,7577103
original,5118202
original,4362695
original,7405308
original,2704300
original,71651
original,2137647
original,1891952
original,4950625
original,1206227
original,3650412
original,7957915
original,3976605
original,3299802
original,1117055
original,4062207
original,1278257
original,7223810
original,7682838
original,8942340
original,4414744
original,715554
original,5588174
original,8355622
original,6580951
original,9115002
original,2922769
original,2038040
original,8539491
original,4138120
original,1639592
original,9199454
original,6118677
original,7898605
original,4121064
original,9168556
original,7947539
original,9329528
original,3798230
original,800969
original,553851
original,7961151
original,6826655
original,5786756
original,3282208
original,9756502
original,1004899
original,685068
original,7822129
original,2779547
original,4685784
original,2094581
original,4144401
original,9827272
original,7087681
original,4333856
original,2299231
original,7699357
original,2103420
original,2326708
original,8381483
original,6561563
original,3019170
original,1219336
original,2727128
original,1215256
original,3243496
original,1383760
original,6277198
original,8223656
original,7439815
original,3717408
original,1580515
original,279504
original,2450368
original,8588643
original,618299
original,7148089
original,1559339
original,4596536
original,5049356
original,5639947
original,2463967
original,3428578
original,9896923
original,2626923
original,9543870
original,6578167
original,2882297
original,6331069
original,9330547
original,5112831
original,4599835
original,5668028
original,1543759
original,4565029
original,1506640
original,5545323
original,7390340
original,2995539
original,1943215
original,8134818
original,1610031
original,8407786
original,843829
original,9429365
original,8397676
original,8952557
original,6165545
original,6421086
original,110225
original,7773798
original,5425969
original,7785108
original,7436449
original,9003047
original,4137669
original,5534324
original,873964
original,7499733
original,6318382
original,3961309
original,6402152
original,7513520
original,6485612
original,3494489
original,4329860
original,2202892
original,734398
original,8555814
original,144323
original,1331628
original,6030328
original,6014945
original,8400223
original,9002464
original,4950393
original,4755856
original,2920570
original,3045426
original,5104535
original,2658042
original,1727679
original,1765331
original,217161
original,7773562
original,4885975
original,2115760
original,9849875
original,9799884
original,4454940
original,4762632
original,8357830
original,8236907
original,3948221
original,7584589
original,4016253
original,7494620
original,6984213
original,7049433
original,5535470
original,4969109
original,8027755
original,8750274
original,2327977
original,5211699
original,7622544
original,6810687
original,4545215
original,4227468
original,7876249
original,8299949
original,5441505
original,3371058
original,3730646
original,4289395
original,5027531
original,5797590
original,4181531
original,1094319
original,8649569
original,5875617
original,3457385
original,4263494
original,1393202
original,9956435
original,8584757
original,1416826
original,6252770
original,5146640
original,9150683
original,5965792
original,2654833
original,1997269
original,8911198
original,9157736
original,6153094
original,1165191
original,91061
original,3456151
original,6374272
original,3666500
original,9717791
original,8950465
original,2190317
original,8880078
original,9518825
original,9803656
original,7129803
original,8024215
original,2739560
original,8193682
original,7438898
original,7641936
original,6734081
original,3134085
original,6435005
original,5534983
original,4903747
original,9370810
original,1599281
original,1085437
original,995832
original,7858157
original,8244967
original,6768461
original,9978233
original,8669528
original,1324237
original,6355926
original,3402538
original,556264
original,1824830
original,1295184
original,5109104
original,8752467
original,983905
original,2985527
original,867888
original,9837491
original,3131274
original,5869501
original,4301905
original,7649747
original,6217077
original,5912515
original,8394830
original,3233064
original,6225131
original,8101403
original,8400063
original,9973348
original,6233134
original,646558
original,2562392
original,6693266
original,3931396
original,8816893
original,7779342
original,3117218
original,5603126
original,7907390
original,9795537
original,6564159
original,6669333
original,8954820
original,383465
original,7932521
original,9633612
original,8532809
original,4697423
original,6232446
original,4480129
original,5313661
original,5824881
original,8160626
original,2472344
original,2545924
original,7179088
original,1257921
original,2699790
original,6152374
original,6226295
original,5662501
original,5934998
original,9167057
original,8010253
original,8726571
original,1078619
original,5612405
original,1805946
original,7077329
original,4195298
original,7584771
original,1275581
original,6962160
original,6837962
original,4285770
original,9789072
original,8678147
original,1027211
original,4438590
original,8617102
original,3593783
original,9894472
original,7064143
original,876318
original,7029252
original,9653664
original,2342431
original,9140841
original,4041711
original,2160876
original,6705663
original,2832916
original,265153
original,1558460
original,6657461
original,6562016
original,4753610
original,506920
original,207781
original,5120135
original,6726684
original,8054110
original,2477021
original,25927
original,6068668
original,7589721
original,9696726
original,2113462
original,2743987
original,9503090
original,5471146
original,728553
original,454502
original,4913409
original,2468278
original,9413209
original,6957073
original,4579546
original,9794047
original,6471888
original,6645548
original,2767374
original,7387370
original,6321360
original,1961626
original,4042279
original,2441488
original,8689807
original,109277
original,154043
original,3483473
original,7071923
original,1674232
original,396367
original,2078512
original,7348175
original,8402073
original,5699762
original,9113003
original,2412735
original,5678169
original,2653185
original,4894115
original,8369154
original,6352276
original,4624875
original,2315528
original,2644747
original,3529671
original,8117490
original,7871481
original,4262612
original,2701220
original,6587751
original,1550530
original,7012850
original,236087
original,9891993
original,2997975
original,6063149
original,1462452
original,7513659
original,1224435
original,7072799
original,7610714
original,5187758
original,4735804
original,1240193
original,4212374
original,9844534
original,6790440
original,4051195
original,370115
original,547299
original,1603342
original,4113007
original,1949853
original,8384032
original,2207552
original,1702912
original,3385335
original,7901278
original,5143224
original,9852438
original,9475020
original,2476953
original,8965080
original,5624167
original,8515442
original,8341828
original,6443986
original,1086246
original,7781821
original,3572262
original,6417847
original,5597023
original,4324033
original,2500750
original,5982921
original,3436750
original,7951620
original,1819447
original,590930
original,5947188
original,241337
original,3031401
original,9531433
original,7907043
original,2160389
original,6509043
original,5910659
original,1924548
original,866912
original,3783444
original,4007308
original,983503
original,7877804
original,9346387
original,501952
original,4532610
original,8286864
original,2645648
original,8860648
original,7206218
original,5324302
original,8793912
original,1424812
original,8241946
original,3976407
original,8368383
original,8863249
original,2998996
original,6141847
original,6833360
original,6745233
original,5856606
original,2228763
original,3636899
original,4163607
original,3953138
original,7121885
original,9214348
original,1505551
original,9375342
original,7880774
original,9940977
original,4800290
original,2259936
original,6636980
original,6812966
original,8376466
original,8911787
original,8349357
original,4408735
original,4776779
original,2876263
original,6568325
original,3560454
original,1049298
original,9399054
original,9354729
original,2323731
original,7752506
original,7727059
original,9422851
original,2664137
original,1223232
original,8755755
original,5612806
original,9157269
original,9231638
original,3662400
original,2120023
original,9602912
original,8014308
original,5185888
original,2474656
original,6204228
original,6212689
original,606472
original,6423593
original,1553606
original,4026477
original,544173
original,6428390
original,3807303
original,8888727
original,1949110
original,1279841
original,7774258
original,2446458
original,8797745
original,5362094
original,7010130
original,7905603
